GPSLat,GPSLon,GPSAlt,AmbTemp,CO2_ppm_zscore,CH4_ppb_zscore,CO_ppb_zscore,H2O_pct_zscore,NO_ppbv_zscore,NO2_ppbv_zscore,NOy_ppbv_zscore,O3_ppbv_zscore,NOx_ppbv_zscore,Ox_ppbv_zscore
38.692,-121.346,1192.0,,,,-0.3996720409531516,,,,,,,
38.692,-121.346,1194.06,,-0.4172113174089637,0.23783068914029792,,-0.7333652855781427,,,,,,
38.693,-121.346,1197.77,,,,-0.38825447222467635,,,,,,,
38.693,-121.346,1199.28,,-0.37654757886922857,,,-0.715579246240861,,,,,,
38.694,-121.346,1203.96,,,0.18384442947987883,,,,,,,,
38.694,-121.346,1204.68,,-0.3539566130138135,,-0.37398251131408244,-0.7973950271923568,,,,,,
38.695,-121.345,1207.07,,,0.21893549825915615,,,-0.18025531504326284,-0.16910883397327672,,-0.749100247088382,-0.29499427902957287,-0.7517257130217716
38.696,-121.345,1210.89,,,,-0.6080426702478223,-0.8187382743970949,0.599471225185632,-0.6688100255028826,,-0.779161192461562,0.32990145850736907,-0.788182759396431
38.696,-121.345,1212.33,,-0.32985958276804767,0.189243055445922,,,0.6205449154620886,0.535015572272986,,-0.6713668933961213,0.9788316474880397,-0.6645326104423761
38.697,-121.345,1216.98,,,,-0.38825447222467635,,1.8428189514965725,-0.7142374065510286,,-0.7102335702422516,1.7238996422436244,-0.7201296061637329
38.697,-121.345,1217.66,,-0.2922079730090311,,,-0.9041112632160471,-0.3593816823931441,0.5804429533211319,0.708477589270387,-0.7190393017152041,-0.10271866747974458,-0.7113191532898556
38.698,-121.345,1221.48,,,0.14335473473456453,-0.5737899640623969,,-0.32777114697845916,-0.010113000304765765,0.8550766697408014,-0.7970763013203245,-0.37911485908262277,-0.7976008297098867
38.698,-121.344,1223.82,,-0.25907455642109245,,,-1.0250563307095624,-0.4120659080842856,0.17159652388781818,0.0854314972711248,-0.7633716049928218,-0.37911485908262277,-0.7614475920550153
38.699,-121.344,1225.4,,,0.1271588568364413,,,-0.8967607844427878,-0.19182252449734974,0.7726146869761934,-0.7615497295156594,-1.1121656281163432,-0.7644856792529031
38.699,-121.344,1230.03,,,,-0.47103184550612104,-1.1317725667332528,0.905039734194253,-1.6682124085620942,0.9192137674466079,-0.702946068333602,0.14964307267940513,-0.7255981631199322
38.7,-121.344,1230.86,,-0.22594113983316233,0.11636160490435501,,,-0.23293954073440434,-0.7369510970751016,0.3328174455649494,-0.757298686735613,-0.6434938249636367,-0.7672199577310027
38.7,-121.344,1233.74,,,,-0.6965288278935047,,-0.6544133462635368,0.03531438074338018,0.9925133076818152,-0.7166101344123201,-0.7276144050166866,-0.7164839015262667
38.701,-121.344,1236.86,,-0.1958198520259508,,,-1.2562748420942245,-0.7387081073693632,-0.10096776240105777,0.039619284624120316,-0.7454564961340572,-0.8958555651227863,-0.7471685822249389
38.701,-121.344,1238.72,,,0.12985816981945977,-0.6537129451617231,,0.5257133092180338,0.535015572272986,0.9100513249172069,-0.7475820175240814,0.8826938417131255,-0.7407885991093731
38.702,-121.343,1242.37,,-0.15816824226693424,,,-1.355876662383002,0.5467869994944905,0.9211483111822271,1.2490616985050407,-0.7266304495367135,1.1110211304285469,-0.7143572404877456
38.702,-121.343,1244.03,,,0.13255748280248442,,,0.6943028314296867,0.9211483111822271,1.972894658327713,-0.7624606672542406,1.2792622905346465,-0.7505104781426168
38.703,-121.343,1247.81,,,,-0.6537129451617231,-1.4341352354670416,0.23068164534764124,-0.6006689539306636,0.708477589270387,-0.7876632780216527,-0.05464976459228746,-0.7963855948307299
38.703,-121.343,1248.44,,-0.12804695445971415,0.13795610876852754,,,-0.2750869212873176,1.2845673595673945,1.5239349743870683,-0.7733919201172151,0.36595313567296195,-0.7565866525383924
38.704,-121.343,1250.43,,,,-0.5366828656948529,,-1.6343399441187694,1.4435631932359057,1.734671152563289,-0.8231898498263178,-1.0881311766726147,-0.8042846215452406
38.705,-121.343,1253.7,,-0.10997418177539409,0.14335473473456453,,-1.5088366006836245,1.2000713980646454,-0.3281046676417877,0.1312437099181294,-0.7569950408227533,1.1951417104815965,-0.7617514007748035
38.705,-121.343,1254.94,,,,-0.4367791393206956,,2.021945318846454,-1.5092165748935833,1.1757621582698334,-0.7821976515901654,1.5196068049719316,-0.8027655779462957
38.706,-121.342,1258.86,,-0.08437108713926043,,,-1.5693091344303822,1.9271137126023987,-0.7369510970751016,1.2673865835638425,-0.83928308320792,1.8080202222966741,-0.8495521207937773
38.706,-121.342,1259.49,,,0.13795610876852754,,,0.22014480020941293,-1.0322290738880504,1.0474879628582208,-0.7712663987271908,-0.29499427902957287,-0.7851446721985432
38.707,-121.342,1261.79,,,,-0.42250717841010177,-1.6262244603096838,-0.7176344170929065,0.12616914283967215,-0.07949246825809166,-0.7767320251586781,-0.7516488564604151,-0.7754227931653016
38.707,-121.342,1264.66,,-0.04671947738024388,0.10556435297227487,,,1.147387172373504,-0.4643868107862256,1.029163077799419,-0.7251122199724107,1.0629522275410896,-0.7316743375157077
38.708,-121.342,1267.67,,,,-0.5966251015193474,,2.685766562554837,-2.6903284821453792,1.1391123881522296,-0.7694445232500284,1.6397790621905743,-0.8058036651441834
38.709,-121.342,1270.32,,-0.019610318353750933,0.08127053612508384,,-1.6760253704540724,-0.06435001852275145,-0.05554038135291179,0.2686803478591432,-0.79312890445314,-0.10271866747974458,-0.7939551250724205
38.709,-121.342,1272.04,,,,-0.6851112591650295,,-0.8756870941663312,0.3078786670322561,1.0566504053876216,-0.7867523402830715,-0.8357694365134651,-0.783018011160022
38.71,-121.341,1276.84,,0.013523098234187745,,,-1.7080402412611795,-2.540508626006404,1.0120030732785188,1.0566504053876216,-0.8350320404278736,-2.3739743289120914,-0.821905527292993
38.71,-121.341,1279.68,,,0.06237534524393594,,,0.4624922383886639,-0.35081835816586066,1.0933001755052254,-0.7615497295156594,0.3419186842292334,-0.7666123402914243
38.711,-121.341,1280.85,,,,-0.7536166715358803,-1.7364979042008302,1.5372504424879514,-0.6688100255028826,0.708477589270387,-0.749100247088382,1.3994345477532892,-0.7584095048571254
38.711,-121.341,1284.7,,0.03611406408959425,0.03538221541372641,,,1.073629256405906,-1.1457975265084155,0.7726146869761934,-0.7582096244741942,0.6183148758321116,-0.7742075582861447
38.712,-121.341,1287.68,,,,-0.702237612257742,,0.019944742583075024,-0.48710050131029864,0.27784279038854387,-0.7767320251586781,-0.23490815042025154,-0.7836256285996005
38.713,-121.341,1292.22,,0.060211094335368615,-0.010506105297624892,,-1.7613983592730245,0.5467869994944905,-1.0322290738880504,1.4781227617400639,-0.7551731653455908,0.08955694407008373,-0.7693466187695239
38.713,-121.341,1295.07,,,,-0.8363940448173246,,1.2738293140322436,-0.12368145292513075,2.1927932790333347,-0.7524403521298472,1.387417322031425,-0.7547638002196593
38.713,-121.34,1296.8,,0.08129599580041583,,,-1.7898560222126751,1.315976694585157,-0.7369510970751016,1.4964476467988657,-0.7724809823786338,1.1110211304285469,-0.7827142024402339
38.714,-121.34,1300.82,,,0.013787711549560006,,,0.5151764640798054,0.784866168037789,0.5252287386823687,,1.0028660989317684,
38.714,-121.34,1303.5,,0.09334451092329873,,-0.7193639653504549,-1.8076420615499569,0.3676606321446092,-0.6006689539306636,0.9925133076818152,,0.10157416979194801,
38.715,-121.34,1308.29,,,0.005689772600498373,,,-0.527971204604797,0.12616914283967215,0.7359649168585897,,-0.5353387934668583,
38.715,-121.34,1309.9,,,,-0.4910125907809526,,0.8945028890560246,-0.4416731202621526,0.7909395720349952,,0.7865560359382114,
38.716,-121.34,1315.55,,0.09334451092329873,0.00029114663445523883,,-1.828985308754695,-0.390992217807829,0.421447119652621,0.8367517846819998,-0.764282542731403,-0.22289092469838725,-0.7590171222967039
38.717,-121.34,1316.4,,,,-0.7222183575325735,,1.4529556813821252,-0.9413743117917583,0.2228681352121386,-0.7135736752837168,1.171107259037868,-0.7265095892792988
38.717,-121.339,1320.09,,0.10991121921726807,,,-1.8467713480919767,1.937650557740627,-1.1457975265084155,-0.7575132154337592,-0.7818940056773057,1.6037273850249816,-0.7976008297098867
38.718,-121.339,1323.76,,,0.008389085583516871,-0.665130513890198,,-1.0969608420691257,-0.7369510970751016,-1.1331733591391966,-0.7809830679387245,-1.6289063341565067,-0.7912208465943209
38.718,-121.339,1327.12,,0.11141728360762736,,,-1.8503285559594331,0.6100080703238602,0.557729262797059,-0.6017516924339437,-0.790699737150256,0.990848873209904,-0.7836256285996005
38.719,-121.339,1330.37,,,0.008389085583516871,,,0.5889343800474037,-0.9868016928399044,-0.7391883303749573,-0.7758210874200969,0.14964307267940513,-0.7893979942755879
38.719,-121.339,1331.3,,,,-0.6993832200756234,,0.39927116755929415,-0.3053909771177147,0.5069038536235669,-0.7910033830631178,0.2938497813417764,-0.7951703599515753
38.72,-121.339,1333.9,,0.12195973434015098,-0.0024081663485632596,,-1.861000179561802,0.4730290835268922,-0.3281046676417877,-0.24441643378730799,-0.7709627528143311,0.35393590995109764,-0.7757266018850897
38.721,-121.338,1337.21,,,,-0.650858552979604,,1.1684608626499609,-1.6000713369898751,-0.7941629855513629,-0.7451528502211975,0.48612539289160456,-0.7669161490112124
38.721,-121.338,1339.15,,0.13099612068231528,,,-1.8859006346339964,-0.011665792831609892,0.28516497650818307,0.14040615244753032,-0.8219752661748769,0.13762584695754085,-0.818563631375315
38.722,-121.338,1343.15,,,0.011088398566541507,-0.6565673373438417,,1.6742294292849194,-0.23724990554549572,-1.0232240487863855,-0.7415090992668726,1.7839857708529456,-0.7453457299062057
38.722,-121.338,1344.98,,0.11894760555943239,,,-1.8859006346339964,1.35812407513807,-1.5773576464658021,0.5527160662705715,-0.6740997066118649,0.7024354558851614,-0.6955210998608363
38.723,-121.338,1349.28,,,0.029983589447689408,,,0.6626922960150018,-2.008917766423189,-0.07949246825809166,-0.772177336465772,-0.3070115047514371,-0.7991198733088295
38.723,-121.338,1349.98,,,,-0.7564710637179989,-1.8859006346339964,0.37819747728283754,-0.3053909771177147,-0.5009648246105336,-0.721468469018088,0.26981532989804785,-0.7259019718397203
38.724,-121.338,1352.16,,0.13099612068231528,0.027284276464664775,,,-0.2645500761490893,-0.8732332402195395,-0.5834268073751417,-0.7982908849717654,-0.7756833079041437,-0.8103607959410161
38.724,-121.337,1356.12,,,,-0.5880619249729908,,-1.992592678818532,-0.39624573921400663,-1.4538588476682284,-0.7718736905529123,-2.48212936040887,-0.7775494542038228
38.725,-121.337,1357.65,,0.13250218507267458,,,-1.8930150503689092,2.000871628569997,-0.7596647875991747,-0.2993910889637135,-0.7715700446400526,1.8681063509059956,-0.7821065850006556
38.726,-121.337,1362.46,,,0.002990459617479875,-0.6023338858835847,,0.9893344953000793,-0.5779552634065906,-0.6750512326691509,-0.739990869702572,0.8226077131038042,-0.7480800083843054
38.726,-121.337,1363.22,,0.14455070019556604,,,-1.9143582975736473,0.9577239598853944,-0.4643868107862256,-0.28106620390491166,-0.7864486943702118,0.8466421645475328,-0.793043698913054
38.726,-121.337,1366.16,,,0.008389085583516871,,,-0.18025531504326284,-0.35081835816586066,-0.12530468090509614,-0.7579059785613345,-0.40314931052635133,-0.7632704443737485
38.727,-121.337,1370.18,,,,-0.7850149855391867,-1.9179155054411035,-0.4542132886371989,-1.6909260990861672,-0.555939479786939,-0.7761247333329587,-1.4125962711629498,-0.7991198733088295
38.728,-121.337,1373.32,,0.1415385714148389,0.01918633751560314,,,0.4519553932504356,-1.0095153833639774,-2.021930284491085,-0.7311851382296196,-0.018598087426694703,-0.7453457299062057
38.728,-121.336,1377.36,,,,-0.6565673373438417,,-0.7492449525075915,0.807579858561862,-0.015355370552285207,-0.7894851534988151,-0.42718376197007984,-0.7790684978027678
38.729,-121.336,1380.16,,0.1415385714148389,0.01918633751560314,,-1.9214727133085598,-0.8440765587516462,0.762152477513716,-1.2064728993744038,-0.7730882742043532,-0.5593732449105868,-0.7632704443737485
38.729,-121.336,1381.32,,,,-0.6023338858835847,,2.04301900912291,-1.9862040758991164,-0.4459901694341281,-0.6898892940806053,1.2792622905346465,-0.7167877102460549
38.73,-121.336,1384.55,,0.15810527970880822,,,-1.9321443369109288,1.4845662167968101,-1.0322290738880504,-0.6017516924339437,-0.7694445232500284,1.1470728075941394,-0.7836256285996005
38.73,-121.336,1386.94,,,0.002990459617479875,,,2.253755911887476,-1.2366522886047073,0.20454325015333677,-0.8283518303449454,1.9161752537934527,-0.8449949899969447
38.731,-121.336,1390.46,,0.1626234728798861,,-0.6622761217080793,-1.9392587526458416,1.4318819911056684,-0.7596647875991747,-1.0140616062569847,-0.7594242081256372,1.2311933876471892,-0.7702580449288905
38.732,-121.336,1392.88,,,0.029983589447689408,,,1.0630924112676776,-0.41895942973807965,-1.3530719798448185,-0.8113476592247643,0.990848873209904,-0.8176522052159484
38.732,-121.335,1396.31,,,,-0.47959502205247734,,1.105239791820591,-2.1906272906157733,-1.0048991637275837,-0.8295664139963863,0.1135913955138123,-0.859273999827019
38.733,-121.335,1396.97,,0.1626234728798861,0.03268290243070791,,-1.9392587526458416,0.08316581341244486,-0.2599635960695687,-0.27190376137551076,-0.758513270387056,-0.04263253887042318,-0.7623590182143819
38.733,-121.335,1400.46,,,,-0.8392484369994434,,0.44141854811220743,-1.8499219327546783,-1.5638081580210395,-0.8344247486021542,-0.4752526648575369,-0.8598816172665974
38.734,-121.335,1403.27,,0.16714166605097255,,,-1.9357015447783852,0.873429198779568,-1.9634903853750434,-1.307259767197814,-0.760638791777078,-0.04263253887042318,-0.7872713332370644
38.734,-121.335,1406.98,,,0.011088398566541507,,,1.136850327235276,-1.7136397896102402,-1.9486307442558777,-0.7187356558023444,0.3899875871166905,-0.7420038339885299
38.735,-121.335,1410.18,,0.16864773044133186,,-0.7479078871716427,-1.9392587526458416,1.758524190390746,-1.0549427644121234,-1.3805593074330214,-0.7825012975030251,1.4475034506407463,-0.7969932122703083
38.735,-121.335,1411.03,,,0.027284276464664775,,,0.7996712828119698,-0.8959469307436123,-1.8570063189618686,-0.828959122170667,0.4380564900041476,-0.8410454766396903
38.736,-121.335,1413.57,,,,-0.7621798480822366,,0.4098080126975225,-1.5319302654176563,-1.0232240487863855,-0.6908002318191865,-0.34306318191702995,-0.7116229620096459
38.736,-121.334,1416.9,,0.17467198800277758,0.011088398566541507,,-1.946373168380754,1.5477872876261796,-0.8278058591713935,-0.8124878706101647,-0.7797684842872814,1.3273311934221035,-0.7912208465943209
38.737,-121.334,1419.53,,,,-0.6080426702478223,,-0.7070975719546783,-1.3275070507009992,-1.0048991637275837,-0.7594242081256372,-1.508734076937864,-0.7772456454840347
38.738,-121.334,1423.44,,0.1837083743449419,,,-1.9570447919831233,0.7259133668443717,-0.7142374065510286,-0.5742643648457408,-0.7739992119429344,0.4500737157260119,-0.7839294373193886
38.738,-121.334,1424.9,,,0.016487024532584642,,,0.9577239598853944,-1.2366522886047073,-2.141042037373297,-0.8025419277518118,0.4380564900041476,-0.8194750575346815
38.739,-121.334,1430.24,,0.17617805239313686,,-0.6936744357113858,-1.9641592077180359,1.6110083584555495,-1.4637891938454373,-1.5546457154916384,-0.712055445719414,1.0509350018192254,-0.731978146235498
38.739,-121.334,1431.03,,,0.013787711549560006,,,0.325513251591696,-1.0549427644121234,-1.5363208304328366,-0.7287559709267356,-0.17482202181093018,-0.7429152601478964
38.74,-121.334,1434.8,,,,-0.8164132995424933,-1.9677164155854918,2.1799979959198783,-1.5773576464658021,-0.4368277269047272,-0.7588169162999157,1.6638135136343029,-0.7802837326819224
38.74,-121.333,1438.05,,0.17919018117385546,0.02188565049862164,,,0.34658694186815253,-0.16910883397327672,-1.2247977844332056,-0.7861450484573499,0.2938497813417764,-0.7887903768360094
38.741,-121.333,1440.35,,,,-0.7593254559001176,,0.34658694186815253,-0.23724990554549572,-1.3713968649036203,-0.76306795907996,0.26981532989804785,-0.7666123402914243
38.742,-121.333,1444.42,,0.1837083743449419,,,-1.9712736234529487,0.2412184904858695,-0.48710050131029864,-0.5101272671399345,-0.7609424376899377,0.017453589738898136,-0.767827575170579
38.742,-121.333,1446.62,,,0.024584963481646276,-0.7479078871716427,,2.127313770228737,-1.9634903853750434,-1.6645950258444495,-0.8028455736646715,1.387417322031425,-0.8295007452877134
38.742,-121.333,1448.11,,0.1837083743449419,,,-1.9712736234529487,-0.6965607268164499,-2.326909433760211,-1.3988841924918232,-0.7509221225655445,-2.0254747829780277,-0.7824103937204436
38.743,-121.333,1451.06,,,0.03268290243070791,,,0.08316581341244486,-1.3956481222732182,-1.6187828131974449,-0.7858414025444902,-0.6434938249636367,-0.8048922389848169
38.743,-121.333,1453.1,,,,-0.61375145461206,-1.9748308313204046,1.178997707788189,-2.008917766423189,-1.0781987039627912,-0.678654395304771,0.28183255561991216,-0.7061544050534467
38.744,-121.332,1456.58,,0.19726295385818407,-0.005107479331587896,,,1.3897346105527553,-0.7596647875991747,-1.178985571786201,-0.7454564961340572,1.1831244847597322,-0.7559790350988161
38.745,-121.332,1458.32,,,,-0.8677923588206312,,-0.08542370879920805,0.7167250964655699,-0.455152611963529,-0.7512257684784063,0.26981532989804785,-0.7423076427083181
38.745,-121.332,1459.7,,0.20780540459070768,-0.021303357229711162,,-1.98905966279023,-0.1486447796285779,-1.2139385980806343,-1.4355339626094266,-0.7287559709267356,-0.8117349850697365,-0.7453457299062057
38.746,-121.332,1461.99,,,,-0.8421028291815623,,0.11477634882712981,0.3078786670322561,-2.0860673821968914,-0.7232903444952483,0.2938497813417764,-0.7195219887241545
38.746,-121.332,1464.58,,0.23190243483648204,,,-2.006845702127512,1.1684608626499609,-2.0770588379954082,-1.8295189913736658,-0.6537554304502186,0.23376365273245503,-0.6818497074703405
38.747,-121.332,1466.12,,,-0.04829648705992069,,,1.6742294292849194,-2.6903284821453792,-0.04284269814048797,-0.6904965859063268,0.48612539289160456,-0.7268133979990868
38.747,-121.331,1467.13,,,,-0.5652267875160407,-2.0210745335973375,0.22014480020941293,-1.3275070507009992,-0.775838100492561,-0.6737960606990052,-0.45121821341380836,-0.6918753952233702
38.748,-121.331,1470.31,,0.26202372264369356,-0.07798892987314873,,,1.0630924112676776,-0.032826690828838774,-0.656726347610349,-0.675314290263308,1.1831244847597322,-0.6760773417943509
38.748,-121.331,1470.81,,,,-0.7793062011749491,,-0.8967607844427878,-0.6688100255028826,-1.2064728993744038,-0.6819945003462362,-1.3765445939973573,-0.6912677777837939
38.749,-121.331,1473.59,,0.2816025597183815,-0.09418480777127813,,-2.0353033650671626,1.6953031195613761,-1.6909260990861672,-1.8478438764324678,-0.6774398116533301,1.0389177760973611,-0.7003820393774594
38.75,-121.331,1475.48,,,,-0.8677923588206312,,1.1895345529264172,-1.8044945517065323,-2.0677424971380898,-0.7336143055325035,0.40200481283855477,-0.7581056961373374
38.75,-121.331,1477.84,,0.29214501045090513,,,-2.056646612271901,-0.9494450101339293,-2.440477886380576,-1.1973104568450028,-0.6622575160103114,-2.361957103190227,-0.69491348242126
38.751,-121.33,1480.99,,,-0.10498205970335826,,,0.07262896827421661,-1.554643955941729,-1.6920823534326523,-0.6531481386244992,-0.7396316307385509,-0.6742544894756178
38.751,-121.33,1481.92,,,,-0.8763555353669877,-2.0673182358742697,-0.24347638587263268,-0.6006689539306636,-0.30855353149311443,,-0.5954249220761797,
38.752,-121.33,1486.35,,0.30569958996415586,-0.11847862461846304,,,0.8945028890560246,-0.7142374065510286,-1.178985571786201,,0.6423493272758403,
38.752,-121.33,1487.08,,,,-0.7793062011749491,,2.16946115078165,0.28516497650818307,-0.8583000832571692,,2.6251915713834446,
38.753,-121.33,1488.99,,0.33280874899064883,-0.12117793760148766,,-2.085104275211551,0.8628923536413396,-0.6688100255028826,-0.5834268073751417,-0.712055445719414,0.6303321015539759,-0.7216486497626778
38.753,-121.33,1491.84,,,,-0.7250727497146925,,0.16746057451827134,1.0120030732785188,-1.5729706005504405,-0.6877637726905832,0.72646990732889,-0.6745582981954081
38.754,-121.329,1493.66,,0.338833006552086,,,-2.092218690946464,1.0947029466823626,-1.6454987180380212,-1.3530719798448185,-0.685638251300561,0.3779703613948262,-0.7079772573721798
38.755,-121.329,1497.07,,,-0.11577931163544453,,,0.5573238446327188,-0.39624573921400663,-0.8674625257865701,-0.6446460530644086,0.42603926428228334,-0.6502536006123018
38.755,-121.329,1498.24,,0.34485726411353174,,-0.6051882780657037,-2.106447522416289,-0.3488448372549158,-0.5779552634065906,-1.279772439609611,-0.6206580259484373,-0.703579953572958,-0.628683181507293
38.756,-121.329,1502.33,,,-0.13467450251659244,,,0.22014480020941293,0.23973759546003712,-2.260153790255509,-0.7961653635817433,0.3779703613948262,-0.7933475076328421
38.756,-121.329,1502.95,,,,-0.6480041607974855,,0.1990711099329563,-1.4410755033213642,-0.6750512326691509,-0.7011241928564417,-0.5353387934668583,-0.7207372236033114
38.757,-121.328,1506.29,,0.34485726411353174,-0.12387725058450616,,-2.1171191460186582,0.6100080703238602,-0.5325278823584446,-0.7666756579631601,-0.7087153406779511,0.4140220385604191,-0.7161800928064787
38.757,-121.328,1508.25,,,,-0.7964325542676618,,-0.5806554302959386,-0.14639514344920376,-0.785000543021962,-0.600313749786791,-0.7396316307385509,-0.6025556316054536
38.758,-121.328,1509.48,,0.36293003679786034,,,-2.124233561753571,0.8207449730884264,-2.531332648476868,-1.3988841924918232,-0.6850309594748395,-0.3911320848044871,-0.7192181800043664
38.759,-121.328,1513.15,,,-0.15896831936377734,-0.7108007888040986,,0.42034485783575076,-1.554643955941729,-1.4538588476682284,-0.6130668781269257,-0.34306318191702995,-0.6341517384634922
38.759,-121.328,1513.82,,0.38702706704362616,,,-2.138462393223396,0.7785975925355132,-0.8505195496954665,0.5435536237411706,-0.5523376955548485,0.4380564900041476,-0.5639719241922707
38.76,-121.328,1516.32,,,-0.20485664007513477,,,-0.07488686366097973,-0.5325278823584446,-1.8844936465500715,-0.6570955354916838,-0.3670976333607585,-0.6645326104423761
38.76,-121.327,1519.01,,,,-1.0476190662941145,,0.14638688424181476,-2.008917766423189,-0.785000543021962,-0.5839168704923291,-0.8958555651227863,-0.6110622757595405
38.761,-121.327,1521.58,,0.4035937753375955,-0.21565389200722104,,-2.163362848295591,0.325513251591696,-1.6000713369898751,-1.8661687614912696,-0.5757184308450981,-0.4752526648575369,-0.5973908833690424
38.762,-121.327,1524.43,,,,-0.6993832200756234,,-0.06435001852275145,-0.9413743117917583,-0.7117010027867545,-0.6197470882098561,-0.5713904706324511,-0.6326326948645472
38.762,-121.327,1525.21,,0.4156422904604784,,,-2.177591679765416,0.6837659862914585,-0.3053909771177147,-0.66588879013975,-0.63128563289855,0.6183148758321116,-0.6356707820624371
38.762,-121.327,1527.71,,,-0.21835320499023952,-0.9562785164663135,,0.42034485783575076,-1.1912249075565615,-1.8753312040206704,-0.6400913643715025,-0.1628047960890659,-0.6566335837278654
38.763,-121.327,1530.59,,0.4246786768026427,,,-2.1918205112352416,0.7259133668443717,-1.1457975265084155,-0.3452033016107181,-0.5836132245794694,0.22174642701059075,-0.5992137356877756
38.763,-121.326,1532.34,,,-0.2129545790241964,,,0.05155527799775998,-0.6915237160269556,-0.775838100492561,-0.6145851076912285,-0.3070115047514371,-0.6241260507104602
38.764,-121.326,1535.76,,,,-0.8392484369994434,-2.198934926970154,1.7163768098378327,-0.48710050131029864,-0.20776666366970442,-0.5644835320692639,1.6998651907998956,-0.5715671421869933
38.765,-121.326,1537.3,,0.4307029343640884,-0.2291504569223258,,,1.147387172373504,-1.1457975265084155,-1.7928692212560624,-0.6060830221311378,0.6904182301632972,-0.6216955809521509
38.766,-121.326,1541.15,,,,-0.8164132995424933,,0.3044395613152394,0.14888283336374517,-1.8020316637854632,-0.6069939598697192,0.42603926428228334,-0.6052899100835532
38.766,-121.326,1541.8,,0.4517878358291357,-0.25614358675253535,,-2.209606550572523,2.0746295445375953,-2.554046339000941,-0.48263993955173173,-0.4919121588956308,1.0148833246536326,-0.5262996429384567
38.766,-121.326,1543.8,,,,-0.9534241242841945,,2.0535558542611385,-1.1457975265084155,-2.141042037373297,-0.5310824816546208,1.7359168679654886,-0.5466548271643087
38.767,-121.325,1547.32,,0.45329390021949495,,,-2.2238353820423487,-0.5068975143283404,-0.39624573921400663,-0.8857874108453719,-0.48432101107411923,-0.787700533626008,-0.48984259656379503
38.767,-121.325,1548.67,,,-0.25884289973555386,,,1.3791977654145269,-1.4183618127972912,-1.316422209727215,-0.5316897734803424,0.8226077131038042,-0.5512119579611413
38.768,-121.325,1553.02,,,,-0.8677923588206312,-2.2380642135121738,1.136850327235276,-0.4643868107862256,-0.6200765774927455,-0.4415069373608043,1.0509350018192254,-0.4479169932329363
38.768,-121.325,1553.7,,0.46233028656165925,-0.25884289973555386,,,0.9682608050236228,-0.39624573921400663,-1.0690362614333901,-0.4515272524851977,0.8826938417131255,-0.45703125482660173
38.769,-121.325,1557.14,,,,-0.9362977711914818,,1.526713597349723,-1.9407766948509704,-1.3988841924918232,-0.47642621733975016,0.7024354558851614,-0.5026025627949265
38.77,-121.325,1559.65,,0.4653424153423864,-0.2669408386846155,,-2.2451786292470866,-0.1697184699050345,-1.6682124085620942,-1.0048991637275837,-0.36984650192575247,-1.0761139509507505,-0.39231999751157953
38.77,-121.324,1561.24,,,,-0.9391521633736007,,-1.8556136920215638,0.012600690219307167,-0.8857874108453719,-0.521669458355949,-2.1216125887529422,-0.5217425121416239
38.771,-121.324,1565.88,,0.46233028656165925,,,-2.2558502528494557,2.4644928146520426,-0.41895942973807965,-0.015355370552285207,-0.5292606061774584,2.5891398942178516,-0.5351100958123317
38.771,-121.324,1566.61,,,-0.2669408386846155,,,1.2422187786175587,0.512301881748913,-0.8399751981983673,-0.4633694430867535,1.675830739356167,-0.4567274461068136
38.772,-121.324,1569.31,,,,-0.8934818884597002,-2.2594074607169117,-0.7387081073693632,-0.23724990554549572,-1.8295189913736658,-0.17065478308933493,-0.967958919453972,-0.17388152798340667
38.773,-121.324,1572.86,,0.4578120933905814,-0.26154221271857847,,,1.105239791820591,-1.3275070507009992,-1.2431226694920074,-0.17460217995651947,0.5582287472227903,-0.19211005117073746
38.773,-121.324,1575.06,,,,-0.8049957308140182,,0.05155527799775998,-0.5779552634065906,-0.7208634453161554,-0.23047302792283106,-0.2469253761421158,-0.23859278529842887
38.774,-121.324,1579.2,,0.4653424153423864,-0.25884289973555386,,-2.2665218764518245,0.5889343800474037,-0.3053909771177147,-1.316422209727215,-0.26660689155321776,0.5101598443353331,-0.27110031831583403
38.774,-121.323,1580.8,,,,-0.7364903184431674,,1.3370503848616135,0.17159652388781818,-0.66588879013975,-0.3467694125483624,1.6037273850249816,-0.3446220285047335
38.775,-121.323,1585.09,,0.4773909304652693,,,-2.2665218764518245,1.1895345529264172,-0.19182252449734974,-0.23525399125790705,-0.34312566159403757,1.2432106133690535,-0.34583726338388815
38.775,-121.323,1585.73,,,-0.2966332814978496,-0.9962400070159763,,0.2728290259005544,0.12616914283967215,-0.5101272671399345,-0.5529449873805679,0.3779703613948262,-0.5512119579611413
38.776,-121.323,1589.05,,0.4954637031495979,,,-2.28075070792165,0.16746057451827134,0.37601973860447513,-0.5376145947281372,-0.60820854352116,0.3779703613948262,-0.6034670577648201
38.777,-121.323,1591.83,,,-0.318227785362016,,,-0.49636066919011207,1.3527084311396136,-1.2431226694920074,-0.6309819869856903,0.16166029840126933,-0.613188936798064
38.777,-121.323,1594.82,,,,-0.9477153399199572,-2.287865123656563,0.6732291411532301,-0.7142374065510286,-0.6842136751985518,-0.6549700141016616,0.3899875871166905,-0.6648364191621643
38.778,-121.323,1597.79,,0.49245157436887077,-0.3209270983450345,,,1.2738293140322436,0.28516497650818307,-1.3530719798448185,-0.6285528196828064,1.6037273850249816,-0.6250374768698268
